generation,avg_eta_SI,avg_eta_MI,rho_SI,rho_MI,sum_eta_SI,count_SI,sum_eta_MI,count_MI,seed,epoch
21,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
22,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
23,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
24,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
25,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
26,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
27,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
28,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
29,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
30,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
31,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
32,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
33,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
34,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
35,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
36,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
37,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
38,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
39,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
40,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
41,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
42,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
43,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
44,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
45,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
46,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
47,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
48,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
49,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
50,0.0,0,0.5,0.5,0.0,0,0.0,0,2,2
0,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
1,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
2,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
3,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
4,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
5,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
6,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
7,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
8,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
9,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
10,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
11,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
12,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
13,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
14,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
15,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
16,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
17,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
18,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
19,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
20,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
21,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
22,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
23,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
24,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
25,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
26,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
27,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
28,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
29,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
30,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
31,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
32,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
33,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
34,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
35,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
36,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
37,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
38,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
39,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
40,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
41,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
42,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
43,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
44,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
45,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
46,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
47,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
48,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
49,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
50,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
51,0.0,0,0.5,0.5,0.0,0,0.0,0,2,3
0,0.0,0,0.5,0.5,0.0,0,0.0,0,2,4
1,0.02226827080691639,0,0.501110939669804,0.49888906033019587,0.02226827080691639,1,0.0,0,2,4
2,0.07060779070607934,0,0.5046087875742629,0.49539121242573714,0.07060779070607934,1,0.0,0,2,4
3,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
4,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
5,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
6,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
7,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
8,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
9,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
10,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
11,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
12,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
13,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
14,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
15,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
16,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
17,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
18,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
19,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
20,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
21,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
22,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
23,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
24,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
25,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
26,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
27,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
28,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
29,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
30,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
31,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
32,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
33,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
34,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
35,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
36,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
37,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
38,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
39,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
40,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
41,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
42,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
43,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
44,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
45,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
46,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
47,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
48,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
49,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
50,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
51,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
52,0.0,0,0.5046087875742629,0.49539121242573714,0.0,0,0.0,0,2,4
0,0.03672883787664272,0,0.5018297215392546,0.49817027846074535,0.03672883787664272,1,0.0,0,2,5
1,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
2,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
3,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
4,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
5,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
6,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
7,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
8,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
9,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
10,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
11,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
12,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
13,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
14,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
15,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
16,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
17,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
18,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
19,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
20,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
21,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
22,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
23,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
24,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
25,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
26,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
27,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
28,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
29,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
30,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
31,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
32,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
33,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
34,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
35,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
36,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
37,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
38,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
39,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
40,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
41,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
42,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
43,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
44,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
45,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
46,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
47,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
48,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
49,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
50,0.0,0,0.5018297215392546,0.49817027846074535,0.0,0,0.0,0,2,5
0,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
1,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
2,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
3,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
4,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
5,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
6,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
7,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
8,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
9,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
10,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
11,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
12,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
13,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
14,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
15,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
16,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
17,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
18,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
19,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
20,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
21,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
22,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
23,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
24,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
25,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
26,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
27,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
28,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
29,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
30,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
31,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
32,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
33,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
34,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
35,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
36,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
37,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
38,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
39,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
40,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
41,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
42,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
43,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
44,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
45,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
46,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
47,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
48,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
49,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
50,0.0,0,0.5,0.5,0.0,0,0.0,0,2,6
0,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
1,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
2,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
3,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
4,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
5,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
6,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
7,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
8,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
9,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
10,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
11,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
12,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
13,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
14,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
15,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
16,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
17,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
18,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
19,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
20,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
21,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
22,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
23,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
24,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
25,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
26,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
27,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
28,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
29,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
30,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
31,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
32,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
33,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
34,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
35,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
36,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
37,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
38,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
39,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
