generation,avg_eta_SI,avg_eta_MI,rho_SI,rho_MI,sum_eta_SI,count_SI,sum_eta_MI,count_MI,seed,epoch
47,0.0,0,0.5,0.5,0.0,0,0.0,0,10,1
48,0.0,0,0.5,0.5,0.0,0,0.0,0,10,1
49,0.0,0,0.5,0.5,0.0,0,0.0,0,10,1
50,0.0,0,0.5,0.5,0.0,0,0.0,0,10,1
0,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
1,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
2,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
3,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
4,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
5,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
6,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
7,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
8,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
9,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
10,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
11,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
12,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
13,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
14,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
15,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
16,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
17,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
18,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
19,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
20,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
21,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
22,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
23,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
24,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
25,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
26,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
27,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
28,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
29,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
30,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
31,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
32,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
33,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
34,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
35,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
36,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
37,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
38,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
39,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
40,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
41,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
42,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
43,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
44,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
45,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
46,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
47,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
48,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
49,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
50,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
51,0.0,0,0.5,0.5,0.0,0,0.0,0,10,2
0,0.0,0,0.5,0.5,0.0,0,0.0,0,10,3
1,0.0,0,0.5,0.5,0.0,0,0.0,0,10,3
2,0.0,0,0.5,0.5,0.0,0,0.0,0,10,3
3,0.0,0,0.5,0.5,0.0,0,0.0,0,10,3
4,0.04125294859838646,0,0.5020541733591197,0.4979458266408802,0.04125294859838646,1,0.0,0,10,3
5,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
6,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
7,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
8,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
9,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
10,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
11,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
12,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
13,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
14,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
15,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
16,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
17,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
18,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
19,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
20,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
21,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
22,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
23,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
24,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
25,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
26,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
27,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
28,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
29,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
30,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
31,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
32,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
33,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
34,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
35,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
36,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
37,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
38,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
39,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
40,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
41,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
42,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
43,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
44,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
45,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
46,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
47,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
48,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
49,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
50,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
51,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
52,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
53,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
54,0.0,0,0.5020541733591197,0.4979458266408802,0.0,0,0.0,0,10,3
0,0.0,0,0.5,0.5,0.0,0,0.0,0,10,4
1,0.07060779070607934,0,0.5035056370068965,0.4964943629931034,0.07060779070607934,1,0.0,0,10,4
2,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
3,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
4,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
5,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
6,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
7,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
8,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
9,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
10,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
11,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
12,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
13,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
14,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
15,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
16,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
17,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
18,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
19,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
20,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
21,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
22,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
23,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
24,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
25,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
26,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
27,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
28,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
29,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
30,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
31,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
32,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
33,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
34,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
35,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
36,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
37,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
38,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
39,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
40,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
41,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
42,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
43,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
44,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
45,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
46,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
47,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
48,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
49,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
50,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
51,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,10,4
0,0.0,0,0.5,0.5,0.0,0,0.0,0,10,5
1,0.021211458561082534,0,0.5010583280598755,0.49894167194012445,0.021211458561082534,1,0.0,0,10,5
2,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
3,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
4,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
5,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
6,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
7,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
8,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
9,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
10,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
11,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
12,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
13,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
14,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
15,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
16,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
17,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
18,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
19,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
20,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
21,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
22,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
23,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
24,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
25,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
26,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
27,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
28,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
29,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
30,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
31,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
32,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
33,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
34,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
35,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
36,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
37,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
38,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
39,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
40,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
41,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
42,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
43,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
44,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
45,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
46,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
47,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
48,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
49,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
50,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
51,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,10,5
0,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
1,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
2,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
3,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
4,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
5,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
6,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
7,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
8,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
9,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
10,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
11,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
12,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
13,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
14,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
15,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
16,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
17,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
18,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
19,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
20,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
21,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
22,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
23,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
24,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
25,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
26,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
27,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
28,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
29,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
30,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
31,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
32,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
33,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
34,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
35,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
36,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
37,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
38,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
39,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
40,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
41,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
42,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
43,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
44,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
45,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
46,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
47,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
48,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
49,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
50,0.0,0,0.5,0.5,0.0,0,0.0,0,10,6
0,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
1,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
2,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
3,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
4,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
5,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
6,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
7,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
8,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
9,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
10,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
11,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
12,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
13,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
14,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
15,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
16,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
17,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
18,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
19,0.0,0,0.5,0.5,0.0,0,0.0,0,10,7
