generation,avg_eta_SI,avg_eta_MI,rho_SI,rho_MI,sum_eta_SI,count_SI,sum_eta_MI,count_MI,seed,epoch
19,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
20,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
21,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
22,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
23,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
24,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
25,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
26,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
27,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
28,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
29,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
30,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
31,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
32,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
33,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
34,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
35,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
36,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
37,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
38,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
39,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
40,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
41,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
42,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
43,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
44,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
45,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
46,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
47,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
48,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
49,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
50,0.0,0,0.5,0.5,0.0,0,0.0,0,5,1
0,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
1,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
2,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
3,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
4,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
5,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
6,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
7,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
8,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
9,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
10,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
11,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
12,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
13,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
14,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
15,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
16,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
17,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
18,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
19,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
20,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
21,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
22,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
23,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
24,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
25,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
26,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
27,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
28,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
29,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
30,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
31,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
32,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
33,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
34,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
35,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
36,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
37,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
38,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
39,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
40,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
41,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
42,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
43,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
44,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
45,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
46,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
47,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
48,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
49,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
50,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
51,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
52,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
53,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
54,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
55,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
56,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
57,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
58,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
59,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
60,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
61,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
62,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
63,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
64,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
65,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
66,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
67,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
68,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
69,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
70,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
71,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
72,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
73,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
74,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
75,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
76,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
77,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
78,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
79,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
80,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
81,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
82,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
83,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
84,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
85,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
86,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
87,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
88,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
89,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
90,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
91,0.0,0,0.5,0.5,0.0,0,0.0,0,5,2
0,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
1,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
2,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
3,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
4,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
5,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
6,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
7,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
8,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
9,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
10,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
11,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
12,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
13,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
14,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
15,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
16,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
17,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
18,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
19,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
20,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
21,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
22,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
23,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
24,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
25,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
26,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
27,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
28,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
29,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
30,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
31,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
32,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
33,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
34,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
35,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
36,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
37,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
38,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
39,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
40,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
41,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
42,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
43,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
44,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
45,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
46,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
47,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
48,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
49,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
50,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
51,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
52,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
53,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
54,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
55,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
56,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
57,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
58,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
59,0.0,0,0.5,0.5,0.0,0,0.0,0,5,3
0,0.0,0,0.5,0.5,0.0,0,0.0,0,5,4
1,0.07060779070607934,0,0.5035056370068965,0.4964943629931034,0.07060779070607934,1,0.0,0,5,4
2,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
3,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
4,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
5,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
6,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
7,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
8,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
9,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
10,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
11,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
12,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
13,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
14,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
15,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
16,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
17,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
18,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
19,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
20,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
21,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
22,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
23,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
24,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
25,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
26,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
27,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
28,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
29,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
30,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
31,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
32,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
33,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
34,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
35,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
36,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
37,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
38,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
39,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
40,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
41,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
42,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
43,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
44,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
45,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
46,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
47,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
48,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
49,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
50,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
51,0.0,0,0.5035056370068965,0.4964943629931034,0.0,0,0.0,0,5,4
0,0.021211458561082534,0,0.5010583280598755,0.49894167194012445,0.021211458561082534,1,0.0,0,5,5
1,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
2,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
3,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
4,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
5,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
6,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
7,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
8,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
9,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
10,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
11,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
12,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
13,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
14,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
15,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
16,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
17,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
18,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
19,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
20,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
21,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
22,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
23,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
24,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
25,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
26,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
27,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
28,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
29,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
30,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
31,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
32,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
33,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
34,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
35,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
36,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
37,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
38,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
39,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
40,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
41,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
42,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
43,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
44,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
45,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
46,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
47,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
48,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
49,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
50,0.0,0,0.5010583280598755,0.49894167194012445,0.0,0,0.0,0,5,5
0,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
1,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
2,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
3,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
4,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
5,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
6,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
7,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
8,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
9,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
10,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
11,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
12,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
13,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
14,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
15,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
16,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
17,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
18,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
19,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
20,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
21,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
22,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
23,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
24,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
25,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
26,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
27,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
28,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
29,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
30,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
31,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
32,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
33,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
34,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
35,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
36,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
37,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
38,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
39,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
40,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
41,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
42,0.0,0,0.5,0.5,0.0,0,0.0,0,5,6
